Product_ID,Product_Name,Category,Subcategory,Estimated_Total_Units_Sold_in_2025,Estimated_Revenue_in_2025_USD,Price_Range_USD,Trend_Score,Trend_Source,Notes,Price_Min,Price_Max,Price_Avg,Price_Range_Width,Price_Category,Revenue_Per_Unit,Success_Score
PROD-2025-0764,Ergonomic Footwear Hoodie,Fashion,Footwear,98906,13006139.0,$122-$141,71.2,Google Trends Breakout,Trending based on category growth and social media signals.,122.0,141.0,131.5,19.0,Luxury,131.5,0.3738846605212746
PROD-2025-0765,Flex Home Gym Equipment Mat,Fitness,Home Gym Equipment,76984,3618248.0,$16-$78,78.5,Amazon Best Sellers,Trending based on category growth and social media signals.,16.0,78.0,47.0,62.0,Mid-Range,47.0,0.4064206186234385
PROD-2025-0766,Minimalist Interactive Pet Toys Bowl,Pet,Interactive Pet Toys,57683,5220311.5,$63-$118,81.1,Amazon Best Sellers,Trending based on category growth and social media signals.,63.0,118.0,90.5,55.0,Premium,90.5,0.4159305186019926
PROD-2025-0767,Ultra Biodegradable Products Sponge,Eco-Friendly,Biodegradable Products,49129,6411334.5,$108-$153,77.8,Google Trends Breakout,Trending based on category growth and social media signals.,108.0,153.0,130.5,45.0,Luxury,130.5,0.3978837430160931
PROD-2025-0768,Organic SaaS Subscriptions Guide,Digital Goods,SaaS Subscriptions,24174,2332791.0,$75-$118,75.7,Amazon Best Sellers,Trending based on category growth and social media signals.,75.0,118.0,96.5,43.0,Premium,96.5,0.3828712594123844
PROD-2025-0769,Luxe Upcycled Fashion Brush,Eco-Friendly,Upcycled Fashion,62928,1699056.0,$21-$33,86.9,Amazon Best Sellers,Trending based on category growth and social media signals.,21.0,33.0,27.0,12.0,Mid-Range,27.0,0.4458789448292598
PROD-2025-0770,Wireless Smart Lighting Organizer,Home & Garden,Smart Lighting,24571,2027107.5,$69-$96,86.6,Amazon Best Sellers,Trending based on category growth and social media signals.,69.0,96.0,82.5,27.0,Premium,82.5,0.43744304686943397
PROD-2025-0771,Sustainable Recovery Tools Scale,Fitness,Recovery Tools,45763,7711065.5,$138-$199,87.3,Amazon Best Sellers,Trending based on category growth and social media signals.,138.0,199.0,168.5,61.0,Luxury,168.5,0.44477508664221677
PROD-2025-0772,Premium Smart Home Devices Case,Electronics,Smart Home Devices,87128,11980100.0,$112-$163,78.6,Shopify Trending List,Trending based on category growth and social media signals.,112.0,163.0,137.5,51.0,Luxury,137.5,0.40875490568719397
PROD-2025-0773,Zen Accessories Leggings,Fashion,Accessories,14872,1963104.0,$113-$151,81.0,Shopify Trending List,Trending based on category growth and social media signals.,113.0,151.0,132.0,38.0,Luxury,132.0,0.40768922685451237
PROD-2025-0774,Ergonomic Baby Safety Gear Toy,Baby,Baby Safety Gear,38704,4509016.0,$69-$164,83.1,Amazon Best Sellers,Trending based on category growth and social media signals.,69.0,164.0,116.5,95.0,Luxury,116.5,0.4224986441754333
PROD-2025-0775,Wireless Reusable Packaging Bottle,Eco-Friendly,Reusable Packaging,32520,4390200.0,$118-$152,88.8,Amazon Best Sellers,Trending based on category growth and social media signals.,118.0,152.0,135.0,34.0,Luxury,135.0,0.4498804234338852
PROD-2025-0776,Ultra Digital Planners Template,Digital Goods,Digital Planners,14493,1543504.5,$85-$128,76.8,Google Trends Breakout,Trending based on category growth and social media signals.,85.0,128.0,106.5,43.0,Luxury,106.5,0.3866206942443819
PROD-2025-0777,Organic Yoga Gear Bench,Fitness,Yoga Gear,93101,12335882.5,$100-$165,80.9,Amazon Best Sellers,Trending based on category growth and social media signals.,100.0,165.0,132.5,65.0,Luxury,132.5,0.4213349723898569
PROD-2025-0778,Pure Sustainable Apparel Sneakers,Fashion,Sustainable Apparel,52627,3499695.5,$39-$94,88.5,Google Trends Breakout,Trending based on category growth and social media signals.,39.0,94.0,66.5,55.0,Premium,66.5,0.4520162682673763
PROD-2025-0779,Pro Biodegradable Products Kit,Eco-Friendly,Biodegradable Products,85465,8332837.5,$86-$109,74.4,Amazon Best Sellers,Trending based on category growth and social media signals.,86.0,109.0,97.5,23.0,Premium,97.5,0.38745419399683273
PROD-2025-0780,Sustainable Footwear Dress,Fashion,Footwear,57870,7378425.0,$99-$156,79.0,Instagram Shop Popular,Trending based on category growth and social media signals.,99.0,156.0,127.5,57.0,Luxury,127.5,0.4054643328449858
PROD-2025-0781,Aura Kitchen Gadgets Blender,Home & Garden,Kitchen Gadgets,233452,19376516.0,$65-$101,92.9,Instagram Shop Popular,Trending based on category growth and social media signals.,65.0,101.0,83.0,36.0,Premium,83.0,0.506713917942416
PROD-2025-0782,Ergonomic Eco-friendly Cleaning Vacuum,Home & Garden,Eco-friendly Cleaning,16808,1193368.0,$67-$75,71.4,Shopify Trending List,Trending based on category growth and social media signals.,67.0,75.0,71.0,8.0,Premium,71.0,0.3600393037231471
PROD-2025-0783,Pro Recovery Tools Bench,Fitness,Recovery Tools,41248,4537280.0,$79-$141,84.1,Instagram Shop Popular,Trending based on category growth and social media signals.,79.0,141.0,110.0,62.0,Luxury,110.0,0.427958662540003
PROD-2025-0784,Swift Biodegradable Products Soap,Eco-Friendly,Biodegradable Products,59600,9953200.0,$125-$209,81.5,Google Trends Breakout,Trending based on category growth and social media signals.,125.0,209.0,167.0,84.0,Luxury,167.0,0.41827715979887936
PROD-2025-0785,Luxe Indoor Plants Accessories Planter,Home & Garden,Indoor Plants Accessories,44777,5686679.0,$87-$167,87.2,Shopify Trending List,Trending based on category growth and social media signals.,87.0,167.0,127.0,80.0,Luxury,127.0,0.44409679336098024
PROD-2025-0786,Pure Indoor Plants Accessories Cleaner,Home & Garden,Indoor Plants Accessories,28512,3578256.0,$121-$130,82.9,Instagram Shop Popular,Trending based on category growth and social media signals.,121.0,130.0,125.5,9.0,Luxury,125.5,0.41965567751989347
PROD-2025-0787,Glow Baby Safety Gear Bottle,Baby,Baby Safety Gear,69186,5707845.0,$65-$100,76.8,Instagram Shop Popular,Trending based on category growth and social media signals.,65.0,100.0,82.5,35.0,Premium,82.5,0.3965105466081421
PROD-2025-0788,Smart Fragrances Lipstick,Beauty & Skincare,Fragrances,89000,16643000.0,$147-$227,87.6,Shopify Trending List,Trending based on category growth and social media signals.,147.0,227.0,187.0,80.0,Luxury,187.0,0.4540934097667829
PROD-2025-0789,Eco Smart Pet Feeders Carrier,Pet,Smart Pet Feeders,52375,2330687.5,$19-$70,76.7,Amazon Best Sellers,Trending based on category growth and social media signals.,19.0,70.0,44.5,51.0,Mid-Range,44.5,0.3929707004105085
PROD-2025-0790,Portable Biodegradable Products Utensils,Eco-Friendly,Biodegradable Products,23285,1688162.5,$67-$78,85.6,Shopify Trending List,Trending based on category growth and social media signals.,67.0,78.0,72.5,11.0,Premium,72.5,0.4322105061395454
PROD-2025-0791,Pro Fragrances Perfume,Beauty & Skincare,Fragrances,29112,771468.0,$15-$38,77.8,Shopify Trending List,Trending based on category growth and social media signals.,15.0,38.0,26.5,23.0,Mid-Range,26.5,0.39426417241719763
PROD-2025-0792,Flex Activewear Tracker,Fitness,Activewear,412983,38200927.5,$71-$114,93.2,Shopify Trending List,Trending based on category growth and social media signals.,71.0,114.0,92.5,43.0,Premium,92.5,0.5406775802889364
PROD-2025-0793,Eco SaaS Subscriptions Bundle,Digital Goods,SaaS Subscriptions,82605,11647305.0,$98-$184,82.6,Shopify Trending List,Trending based on category growth and social media signals.,98.0,184.0,141.0,86.0,Luxury,141.0,0.4279370349863495
PROD-2025-0794,Pro Zero-waste Kits Bottle,Eco-Friendly,Zero-waste Kits,75901,7020842.5,$90-$95,87.2,Instagram Shop Popular,Trending based on category growth and social media signals.,90.0,95.0,92.5,5.0,Premium,92.5,0.44972478533380444
PROD-2025-0795,Zen Pet Grooming Tools Toy,Pet,Pet Grooming Tools,83354,14253534.0,$127-$215,85.4,Shopify Trending List,Trending based on category growth and social media signals.,127.0,215.0,171.0,88.0,Luxury,171.0,0.4420724727831509
PROD-2025-0796,Minimalist Indoor Plants Accessories Desk,Home & Garden,Indoor Plants Accessories,13982,936794.0,$22-$112,71.1,Shopify Trending List,Trending based on category growth and social media signals.,22.0,112.0,67.0,90.0,Premium,67.0,0.35802829275684445
PROD-2025-0797,Premium Accessories T-Shirt,Fashion,Accessories,10703,144490.5,$10-$17,84.7,Amazon Best Sellers,Trending based on category growth and social media signals.,10.0,17.0,13.5,7.0,Budget,13.5,0.42543536814307725
PROD-2025-0798,Ultra Menswear Dress,Fashion,Menswear,42064,2082168.0,$19-$80,78.4,Google Trends Breakout,Trending based on category growth and social media signals.,19.0,80.0,49.5,61.0,Mid-Range,49.5,0.39960621560033666
PROD-2025-0799,Pro Fragrances Perfume,Beauty & Skincare,Fragrances,39698,3175840.0,$74-$86,75.6,Shopify Trending List,Trending based on category growth and social media signals.,74.0,86.0,80.0,12.0,Premium,80.0,0.3851783840553005
PROD-2025-0800,Luxe Interactive Pet Toys Feeder,Pet,Interactive Pet Toys,13781,2074040.5,$132-$169,77.3,Amazon Best Sellers,Trending based on category growth and social media signals.,132.0,169.0,150.5,37.0,Luxury,150.5,0.3889919469662476
PROD-2025-0801,Flex Organic Makeup Lotion,Beauty & Skincare,Organic Makeup,489274,44523934.0,$46-$136,93.1,Google Trends Breakout,Trending based on category growth and social media signals.,46.0,136.0,91.0,90.0,Premium,91.0,0.5539728873059885
PROD-2025-0802,Glow Pet Apparel Bowl,Pet,Pet Apparel,30739,1014387.0,$13-$53,71.4,Shopify Trending List,Trending based on category growth and social media signals.,13.0,53.0,33.0,40.0,Mid-Range,33.0,0.36255837441372074
PROD-2025-0803,Wireless Solar Powered Gadgets Bottle,Eco-Friendly,Solar Powered Gadgets,330081,14853645.0,$33-$57,93.9,Amazon Best Sellers,Trending based on category growth and social media signals.,33.0,57.0,45.0,24.0,Mid-Range,45.0,0.5291868403284213
PROD-2025-0804,Ergonomic Stock Media Bundle,Digital Goods,Stock Media,90973,11781003.5,$89-$170,84.5,Amazon Best Sellers,Trending based on category growth and social media signals.,89.0,170.0,129.5,81.0,Luxury,129.5,0.4389501771540848
PROD-2025-0805,Zen Footwear Scarf,Fashion,Footwear,205212,39195492.0,$150-$232,93.4,Amazon Best Sellers,Trending based on category growth and social media signals.,150.0,232.0,191.0,82.0,Luxury,191.0,0.5041074247759672
PROD-2025-0806,Minimalist Phone Accessories Projector,Electronics,Phone Accessories,98904,10533276.0,$57-$156,86.6,Google Trends Breakout,Trending based on category growth and social media signals.,57.0,156.0,106.5,99.0,Luxury,106.5,0.4508842988716169
PROD-2025-0807,Glow Organic Pet Food Bowl,Pet,Organic Pet Food,16121,1853915.0,$88-$142,77.7,Shopify Trending List,Trending based on category growth and social media signals.,88.0,142.0,115.0,54.0,Luxury,115.0,0.3914150770657338
PROD-2025-0808,Nano Smart Home Devices Charger,Electronics,Smart Home Devices,46772,5355394.0,$85-$144,75.3,Shopify Trending List,Trending based on category growth and social media signals.,85.0,144.0,114.5,59.0,Luxury,114.5,0.38495753889451656
PROD-2025-0809,Vital Yoga Gear Tracker,Fitness,Yoga Gear,391151,66495670.0,$145-$195,90.8,Instagram Shop Popular,Trending based on category growth and social media signals.,145.0,195.0,170.0,50.0,Luxury,170.0,0.5247298126256958
PROD-2025-0810,Vital Sustainable Apparel Sneakers,Fashion,Sustainable Apparel,34925,1658937.5,$16-$79,85.1,Shopify Trending List,Trending based on category growth and social media signals.,16.0,79.0,47.5,63.0,Mid-Range,47.5,0.43181530714724603
PROD-2025-0811,Glow Indoor Plants Accessories Diffuser,Home & Garden,Indoor Plants Accessories,16051,1974273.0,$89-$157,88.4,Amazon Best Sellers,Trending based on category growth and social media signals.,89.0,157.0,123.0,68.0,Luxury,123.0,0.444902419327715
PROD-2025-0812,Aura Smart Pet Feeders Carrier,Pet,Smart Pet Feeders,29923,4638065.0,$116-$194,74.3,Google Trends Breakout,Trending based on category growth and social media signals.,116.0,194.0,155.0,78.0,Luxury,155.0,0.37691082135338705
PROD-2025-0813,Wireless Smart Lighting Organizer,Home & Garden,Smart Lighting,21440,3623360.0,$138-$200,83.2,Google Trends Breakout,Trending based on category growth and social media signals.,138.0,200.0,169.0,62.0,Luxury,169.0,0.41987688433033515
PROD-2025-0814,Zen Footwear Hoodie,Fashion,Footwear,178634,6698775.0,$32-$43,90.7,Shopify Trending List,Trending based on category growth and social media signals.,32.0,43.0,37.5,11.0,Mid-Range,37.5,0.48580146247505074
PROD-2025-0815,Organic Smart Lighting Cleaner,Home & Garden,Smart Lighting,89954,10254756.0,$80-$148,89.7,Instagram Shop Popular,Trending based on category growth and social media signals.,80.0,148.0,114.0,68.0,Luxury,114.0,0.4647659166534966
PROD-2025-0816,Sustainable Fragrances Brush,Beauty & Skincare,Fragrances,13376,1865952.0,$120-$159,88.7,Instagram Shop Popular,Trending based on category growth and social media signals.,120.0,159.0,139.5,39.0,Luxury,139.5,0.4459187129105673
PROD-2025-0817,Eco Eco-friendly Diapers Swaddle,Baby,Eco-friendly Diapers,62240,5881680.0,$66-$123,77.6,Shopify Trending List,Trending based on category growth and social media signals.,66.0,123.0,94.5,57.0,Premium,94.5,0.39925453734701766
PROD-2025-0818,Pro Smart Baby Monitors Diaper,Baby,Smart Baby Monitors,56342,1549405.0,$17-$38,81.8,Shopify Trending List,Trending based on category growth and social media signals.,17.0,38.0,27.5,21.0,Mid-Range,27.5,0.4191880325065178
PROD-2025-0819,Vital Korean Skincare Perfume,Beauty & Skincare,Korean Skincare,62533,9379950.0,$138-$162,77.4,Amazon Best Sellers,Trending based on category growth and social media signals.,138.0,162.0,150.0,24.0,Luxury,150.0,0.3983075190218679
PROD-2025-0820,Pure Organic Baby Clothing Toy,Baby,Organic Baby Clothing,24153,3007048.5,$101-$148,83.8,Instagram Shop Popular,Trending based on category growth and social media signals.,101.0,148.0,124.5,47.0,Luxury,124.5,0.42336746209097875
PROD-2025-0821,Vital Phone Accessories Earbuds,Electronics,Phone Accessories,52465,2990505.0,$20-$94,72.3,Instagram Shop Popular,Trending based on category growth and social media signals.,20.0,94.0,57.0,74.0,Premium,57.0,0.37098697464510416
PROD-2025-0822,Aura Eco-friendly Cleaning Organizer,Home & Garden,Eco-friendly Cleaning,91808,16341824.0,$139-$217,81.3,Shopify Trending List,Trending based on category growth and social media signals.,139.0,217.0,178.0,78.0,Luxury,178.0,0.4231011658861664
PROD-2025-0823,Flex Accessories Bag,Fashion,Accessories,71987,4319220.0,$16-$104,74.8,Amazon Best Sellers,Trending based on category growth and social media signals.,16.0,104.0,60.0,88.0,Premium,60.0,0.3870170369537237
PROD-2025-0824,Ergonomic Charging Solutions Earbuds,Electronics,Charging Solutions,63763,3251913.0,$44-$58,71.7,Shopify Trending List,Trending based on category growth and social media signals.,44.0,58.0,51.0,14.0,Premium,51.0,0.37002993356134145
PROD-2025-0825,Minimalist Solar Powered Gadgets Soap,Eco-Friendly,Solar Powered Gadgets,16200,1158300.0,$68-$75,84.7,Google Trends Breakout,Trending based on category growth and social media signals.,68.0,75.0,71.5,7.0,Premium,71.5,0.42642936222721217
PROD-2025-0826,Ergonomic Organic Makeup Dryer,Beauty & Skincare,Organic Makeup,13258,1955555.0,$127-$168,73.2,Shopify Trending List,Trending based on category growth and social media signals.,127.0,168.0,147.5,41.0,Luxury,147.5,0.36839737558076413
PROD-2025-0827,Pure Activewear Roller,Fitness,Activewear,66382,10156446.0,$137-$169,83.0,Shopify Trending List,Trending based on category growth and social media signals.,137.0,169.0,153.0,32.0,Luxury,153.0,0.427003513788074
PROD-2025-0828,Swift Reusable Packaging Bottle,Eco-Friendly,Reusable Packaging,38810,5821500.0,$143-$157,88.8,Amazon Best Sellers,Trending based on category growth and social media signals.,143.0,157.0,150.0,14.0,Luxury,150.0,0.45101781160729043
PROD-2025-0829,Zen Pet Grooming Tools Leash,Pet,Pet Grooming Tools,47281,4988145.5,$68-$143,80.3,Amazon Best Sellers,Trending based on category growth and social media signals.,68.0,143.0,105.5,75.0,Luxury,105.5,0.4100495787323962
PROD-2025-0830,Zen Personal Care Gadgets Mask,Beauty & Skincare,Personal Care Gadgets,88414,12643202.0,$93-$193,75.1,Google Trends Breakout,Trending based on category growth and social media signals.,93.0,193.0,143.0,100.0,Luxury,143.0,0.39148744641708255
PROD-2025-0831,Wireless Stock Media Course,Digital Goods,Stock Media,94165,13041852.5,$98-$179,76.8,Instagram Shop Popular,Trending based on category growth and social media signals.,98.0,179.0,138.5,81.0,Luxury,138.5,0.4010273700077429
PROD-2025-0832,Luxe Smart Pet Feeders Collar,Pet,Smart Pet Feeders,95416,11068256.0,$67-$165,84.2,Instagram Shop Popular,Trending based on category growth and social media signals.,67.0,165.0,116.0,98.0,Luxury,116.0,0.4382535818686221
PROD-2025-0833,Smart Reusable Packaging Utensils,Eco-Friendly,Reusable Packaging,35977,4641033.0,$111-$147,85.6,Instagram Shop Popular,Trending based on category growth and social media signals.,111.0,147.0,129.0,36.0,Luxury,129.0,0.43450553486718596
PROD-2025-0834,Minimalist Zero-waste Kits Utensils,Eco-Friendly,Zero-waste Kits,480071,88333064.0,$142-$226,92.4,Shopify Trending List,Trending based on category growth and social media signals.,142.0,226.0,184.0,84.0,Luxury,184.0,0.5488087564061717
PROD-2025-0835,Sustainable Reusable Packaging Bag,Eco-Friendly,Reusable Packaging,26929,3850847.0,$123-$163,76.8,Instagram Shop Popular,Trending based on category growth and social media signals.,123.0,163.0,143.0,40.0,Luxury,143.0,0.38886943181583933
PROD-2025-0836,Portable Phone Accessories Power Bank,Electronics,Phone Accessories,92483,1849660.0,$11-$29,80.8,Instagram Shop Popular,Trending based on category growth and social media signals.,11.0,29.0,20.0,18.0,Budget,20.0,0.42072322264563355
PROD-2025-0837,Ergonomic Eco-friendly Cleaning Lamp,Home & Garden,Eco-friendly Cleaning,84187,12628050.0,$105-$195,70.9,Instagram Shop Popular,Trending based on category growth and social media signals.,105.0,195.0,150.0,90.0,Luxury,150.0,0.36972309986557483
PROD-2025-0838,Wireless Personal Care Gadgets Lipstick,Beauty & Skincare,Personal Care Gadgets,25836,3578286.0,$112-$165,85.6,Google Trends Breakout,Trending based on category growth and social media signals.,112.0,165.0,138.5,53.0,Luxury,138.5,0.4326717902779169
PROD-2025-0839,Vital Recovery Tools Dumbbell,Fitness,Recovery Tools,84706,11054133.0,$84-$177,79.6,Shopify Trending List,Trending based on category growth and social media signals.,84.0,177.0,130.5,93.0,Luxury,130.5,0.4133169479517429
PROD-2025-0840,Portable Digital Planners Guide,Digital Goods,Digital Planners,26887,2258508.0,$70-$98,85.5,Google Trends Breakout,Trending based on category growth and social media signals.,70.0,98.0,84.0,28.0,Premium,84.0,0.432361837173028
PROD-2025-0841,Organic Biodegradable Products Sponge,Eco-Friendly,Biodegradable Products,86527,4456140.5,$23-$80,76.2,Google Trends Breakout,Trending based on category growth and social media signals.,23.0,80.0,51.5,57.0,Premium,51.5,0.39664622996506105
PROD-2025-0842,Ultra Hair Care Tools Brush,Beauty & Skincare,Hair Care Tools,38642,2048026.0,$30-$76,74.2,Instagram Shop Popular,Trending based on category growth and social media signals.,30.0,76.0,53.0,46.0,Premium,53.0,0.37798743303604526
PROD-2025-0843,Zen Hair Care Tools Mask,Beauty & Skincare,Hair Care Tools,26841,4240878.0,$142-$174,84.6,Shopify Trending List,Trending based on category growth and social media signals.,142.0,174.0,158.0,32.0,Luxury,158.0,0.42785351923090137
PROD-2025-0844,Ergonomic Interactive Pet Toys Shampoo,Pet,Interactive Pet Toys,14968,523880.0,$23-$47,70.0,Instagram Shop Popular,Trending based on category growth and social media signals.,23.0,47.0,35.0,24.0,Mid-Range,35.0,0.35270658603808097
PROD-2025-0845,Pure Yoga Gear Tracker,Fitness,Yoga Gear,24850,4149950.0,$144-$190,77.6,Google Trends Breakout,Trending based on category growth and social media signals.,144.0,190.0,167.0,46.0,Luxury,167.0,0.39249349699668035
PROD-2025-0846,Pro Organic Pet Food Bed,Pet,Organic Pet Food,12451,1985934.5,$144-$175,70.6,Shopify Trending List,Trending based on category growth and social media signals.,144.0,175.0,159.5,31.0,Luxury,159.5,0.35525144994389
PROD-2025-0847,Glow Charging Solutions Earbuds,Electronics,Charging Solutions,33009,3317404.5,$76-$125,84.2,Amazon Best Sellers,Trending based on category growth and social media signals.,76.0,125.0,100.5,49.0,Luxury,100.5,0.42696884677518815
PROD-2025-0848,Ergonomic Indoor Plants Accessories Desk,Home & Garden,Indoor Plants Accessories,25248,3888192.0,$147-$161,74.9,Shopify Trending List,Trending based on category growth and social media signals.,147.0,161.0,154.0,14.0,Luxury,154.0,0.3790654652785589
PROD-2025-0849,Luxe Kitchen Gadgets Lamp,Home & Garden,Kitchen Gadgets,22684,1395066.0,$23-$100,85.6,Instagram Shop Popular,Trending based on category growth and social media signals.,23.0,100.0,61.5,77.0,Premium,61.5,0.4321018304174124
PROD-2025-0850,Minimalist Organic Baby Clothing Pacifier,Baby,Organic Baby Clothing,91803,10236034.5,$108-$115,83.5,Amazon Best Sellers,Trending based on category growth and social media signals.,108.0,115.0,111.5,7.0,Luxury,111.5,0.4341002617620222
PROD-2025-0851,Portable Menswear Scarf,Fashion,Menswear,20596,2873142.0,$100-$179,80.4,Google Trends Breakout,Trending based on category growth and social media signals.,100.0,179.0,139.5,79.0,Luxury,139.5,0.40572426817479396
PROD-2025-0852,Pure Indoor Plants Accessories Diffuser,Home & Garden,Indoor Plants Accessories,97807,16431576.0,$143-$193,75.8,Shopify Trending List,Trending based on category growth and social media signals.,143.0,193.0,168.0,50.0,Luxury,168.0,0.39668593403437913
PROD-2025-0853,Swift E-books Asset,Digital Goods,E-books,24216,738588.0,$10-$51,77.2,Amazon Best Sellers,Trending based on category growth and social media signals.,10.0,51.0,30.5,41.0,Mid-Range,30.5,0.3903788540551957
PROD-2025-0854,Premium Online Courses Asset,Digital Goods,Online Courses,72310,8098720.0,$109-$115,78.4,Google Trends Breakout,Trending based on category growth and social media signals.,109.0,115.0,112.0,6.0,Luxury,112.0,0.4050754433734391
PROD-2025-0855,Sustainable Eco-friendly Cleaning Shelf,Home & Garden,Eco-friendly Cleaning,63162,9347976.0,$106-$190,79.6,Instagram Shop Popular,Trending based on category growth and social media signals.,106.0,190.0,148.0,84.0,Luxury,148.0,0.40942125783920835
PROD-2025-0856,Premium Smart Pet Feeders Bed,Pet,Smart Pet Feeders,85087,11316571.0,$104-$162,85.9,Instagram Shop Popular,Trending based on category growth and social media signals.,104.0,162.0,133.0,58.0,Luxury,133.0,0.4448858422115311
PROD-2025-0857,Zen Digital Planners Bundle,Digital Goods,Digital Planners,34931,5012598.5,$135-$152,86.8,Shopify Trending List,Trending based on category growth and social media signals.,135.0,152.0,143.5,17.0,Luxury,143.5,0.44031639209621903
PROD-2025-0858,Glow Zero-waste Kits Composter,Eco-Friendly,Zero-waste Kits,61559,8895275.5,$124-$165,70.8,Instagram Shop Popular,Trending based on category growth and social media signals.,124.0,165.0,144.5,41.0,Luxury,144.5,0.36513139563857744
PROD-2025-0859,Eco Eco-friendly Cleaning Mug,Home & Garden,Eco-friendly Cleaning,78806,3309852.0,$26-$58,75.8,Instagram Shop Popular,Trending based on category growth and social media signals.,26.0,58.0,42.0,32.0,Mid-Range,42.0,0.3932500814615854
PROD-2025-0860,Vital Pet Grooming Tools Bed,Pet,Pet Grooming Tools,339244,24425568.0,$62-$82,92.8,Google Trends Breakout,Trending based on category growth and social media signals.,62.0,82.0,72.0,20.0,Premium,72.0,0.5253437382350845
PROD-2025-0861,Swift Baby Safety Gear Swaddle,Baby,Baby Safety Gear,74818,10698974.0,$119-$167,82.9,Amazon Best Sellers,Trending based on category growth and social media signals.,119.0,167.0,143.0,48.0,Luxury,143.0,0.42802895204417046
PROD-2025-0862,Smart Yoga Gear Bottle,Fitness,Yoga Gear,33588,1578636.0,$21-$73,78.2,Instagram Shop Popular,Trending based on category growth and social media signals.,21.0,73.0,47.0,52.0,Mid-Range,47.0,0.3970735443510866
PROD-2025-0863,Swift Menswear Jacket,Fashion,Menswear,87621,12661234.5,$119-$170,81.4,Instagram Shop Popular,Trending based on category growth and social media signals.,119.0,170.0,144.5,51.0,Luxury,144.5,0.4228440523278123
PROD-2025-0864,Aura Charging Solutions Earbuds,Electronics,Charging Solutions,16002,1488186.0,$71-$115,86.5,Shopify Trending List,Trending based on category growth and social media signals.,71.0,115.0,93.0,44.0,Premium,93.0,0.4353935589111018
PROD-2025-0865,Pro Biodegradable Products Sponge,Eco-Friendly,Biodegradable Products,10461,1077483.0,$100-$106,73.6,Shopify Trending List,Trending based on category growth and social media signals.,100.0,106.0,103.0,6.0,Luxury,103.0,0.36989160853449793
PROD-2025-0866,Eco Yoga Gear Bottle,Fitness,Yoga Gear,66822,3474744.0,$37-$67,83.8,Amazon Best Sellers,Trending based on category growth and social media signals.,37.0,67.0,52.0,30.0,Premium,52.0,0.43108307671276375
PROD-2025-0867,Organic Womenswear Dress,Fashion,Womenswear,56108,6761014.0,$115-$126,85.9,Shopify Trending List,Trending based on category growth and social media signals.,115.0,126.0,120.5,11.0,Luxury,120.5,0.4396457194965693
PROD-2025-0868,Nano SaaS Subscriptions Tool,Digital Goods,SaaS Subscriptions,27330,2896980.0,$84-$128,84.0,Instagram Shop Popular,Trending based on category growth and social media signals.,84.0,128.0,106.0,44.0,Luxury,106.0,0.42494194257220425
PROD-2025-0869,Aura Educational Toys Diaper,Baby,Educational Toys,57342,3813243.0,$31-$102,76.7,Instagram Shop Popular,Trending based on category growth and social media signals.,31.0,102.0,66.5,71.0,Premium,66.5,0.3938688573353581
PROD-2025-0870,Pro Solar Powered Gadgets Straws,Eco-Friendly,Solar Powered Gadgets,88488,8981532.0,$85-$118,84.1,Amazon Best Sellers,Trending based on category growth and social media signals.,85.0,118.0,101.5,33.0,Luxury,101.5,0.43650082745441676
PROD-2025-0871,Nano Smart Baby Monitors Crib,Baby,Smart Baby Monitors,79800,3790500.0,$17-$78,80.6,Google Trends Breakout,Trending based on category growth and social media signals.,17.0,78.0,47.5,61.0,Mid-Range,47.5,0.41742982134145257
PROD-2025-0872,Sustainable Organic Makeup Mask,Beauty & Skincare,Organic Makeup,48708,8061174.0,$137-$194,88.9,Amazon Best Sellers,Trending based on category growth and social media signals.,137.0,194.0,165.5,57.0,Luxury,165.5,0.4533076157631513
PROD-2025-0873,Nano Eco-friendly Cleaning Shelf,Home & Garden,Eco-friendly Cleaning,55136,4824400.0,$52-$123,83.8,Shopify Trending List,Trending based on category growth and social media signals.,52.0,123.0,87.5,71.0,Premium,87.5,0.42896995776293645
PROD-2025-0874,Pure Interactive Pet Toys Brush,Pet,Interactive Pet Toys,55713,5794152.0,$90-$118,83.7,Instagram Shop Popular,Trending based on category growth and social media signals.,90.0,118.0,104.0,28.0,Luxury,104.0,0.4285742936891773
PROD-2025-0875,Premium Baby Safety Gear Bottle,Baby,Baby Safety Gear,10144,1060048.0,$95-$114,84.3,Shopify Trending List,Trending based on category growth and social media signals.,95.0,114.0,104.5,19.0,Luxury,104.5,0.4233342870637556
PROD-2025-0876,Sustainable Baby Safety Gear Toy,Baby,Baby Safety Gear,45195,6847042.5,$140-$163,85.7,Shopify Trending List,Trending based on category growth and social media signals.,140.0,163.0,151.5,23.0,Luxury,151.5,0.4366723781394355
PROD-2025-0877,Portable Smart Baby Monitors Bib,Baby,Smart Baby Monitors,19065,2783490.0,$100-$192,70.1,Amazon Best Sellers,Trending based on category growth and social media signals.,100.0,192.0,146.0,92.0,Luxury,146.0,0.3539474253618395
PROD-2025-0878,Luxe Wearable Tech Earbuds,Electronics,Wearable Tech,18078,2015697.0,$83-$140,71.3,Shopify Trending List,Trending based on category growth and social media signals.,83.0,140.0,111.5,57.0,Luxury,111.5,0.3597689512557742
